Time [s],Value,Parity Error,Framing Error
22.668808083333332,'192' (0xC0),,
22.668928166666667,COMMA (0x2C),,
22.678661500000000,'15' (0x0F),,
22.678781499999999,'4' (0x04),,
22.678901583333332,$ (0x24),,
22.679021583333334,' ' (0x20),,
22.679141666666666,'254' (0xFE),,
22.679261666666665,'206' (0xCE),,
22.679381750000001,'12' (0x0C),,
22.679501750000000,@ (0x40),,
22.679621833333332,'0' (0x00),,
22.679741833333335,'2' (0x02),,
22.679861916666667,'16' (0x10),,
22.679981916666666,'128' (0x80),,
22.680102000000002,'0' (0x00),,
22.680222000000001,'4' (0x04),,
22.680342083333333,' ' (0x20),,
22.680462083333332,'0' (0x00),,
22.680582166666667,'1' (0x01),,
22.680702166666666,'8' (0x08),,
22.680822249999999,@ (0x40),,
22.680942250000001,'0' (0x00),,
22.681062333333333,'2' (0x02),,
22.681182333333332,'16' (0x10),,
22.681302416666668,'128' (0x80),,
22.681422416666667,'0' (0x00),,
22.681542499999999,'20' (0x14),,
22.693666666666665,'15' (0x0F),,
22.693786666666668,'4' (0x04),,
22.693906750000000,$ (0x24),,
22.694026749999999,' ' (0x20),,
22.694146833333335,'254' (0xFE),,
22.694266833333334,'196' (0xC4),,
22.694386916666666,'12' (0x0C),,
22.694506916666668,@ (0x40),,
22.694627000000001,'0' (0x00),,
22.694747000000000,'2' (0x02),,
22.694867083333332,'16' (0x10),,
22.694987083333334,'128' (0x80),,
22.695107166666666,'0' (0x00),,
22.695227166666665,'4' (0x04),,
22.695347250000001,' ' (0x20),,
22.695467250000000,'0' (0x00),,
22.695587333333332,'1' (0x01),,
22.695707333333335,'8' (0x08),,
22.695827416666667,@ (0x40),,
22.695947416666666,'0' (0x00),,
22.696067500000002,'2' (0x02),,
22.696187500000001,'16' (0x10),,
22.696307583333333,'128' (0x80),,
22.696427583333332,'0' (0x00),,
22.696547666666667,$ (0x24),,
22.708671833333334,'15' (0x0F),,
22.708791833333333,'4' (0x04),,
22.708911916666668,$ (0x24),,
22.709031916666667,' ' (0x20),,
22.709152000000000,'254' (0xFE),,
22.709271999999999,'188' (0xBC),,
22.709392083333334,'12' (0x0C),,
22.709512083333333,@ (0x40),,
22.709632166666665,'0' (0x00),,
22.709752166666668,'2' (0x02),,
22.709872250000000,'16' (0x10),,
22.709992249999999,'128' (0x80),,
22.710112333333335,'0' (0x00),,
22.710232333333334,'4' (0x04),,
22.710352416666666,' ' (0x20),,
22.710472416666665,'0' (0x00),,
22.710592500000001,'1' (0x01),,
22.710712500000000,'8' (0x08),,
22.710832583333332,@ (0x40),,
22.710952583333334,'0' (0x00),,
22.711072666666666,'2' (0x02),,
22.711192666666665,'16' (0x10),,
22.711312750000001,'128' (0x80),,
22.711432750000000,'0' (0x00),,
22.711552833333332,4 (0x34),,
22.723676999999999,'15' (0x0F),,
22.723797000000001,'4' (0x04),,
22.723917083333333,$ (0x24),,
22.724037083333332,' ' (0x20),,
22.724157166666668,'254' (0xFE),,
22.724277166666667,'180' (0xB4),,
22.724397249999999,'12' (0x0C),,
22.724517250000002,@ (0x40),,
22.724637333333334,'0' (0x00),,
22.724757333333333,'2' (0x02),,
22.724877416666665,'16' (0x10),,
22.724997416666668,'128' (0x80),,
22.725117500000000,'0' (0x00),,
22.725237499999999,'4' (0x04),,
22.725357583333334,' ' (0x20),,
22.725477583333333,'0' (0x00),,
22.725597583333332,'1' (0x01),,
22.725717666666668,'8' (0x08),,
22.725837666666667,@ (0x40),,
22.725957749999999,'0' (0x00),,
22.726077750000002,'2' (0x02),,
22.726197833333334,'16' (0x10),,
22.726317833333333,'128' (0x80),,
22.726437916666665,'0' (0x00),,
22.726557916666668,'4' (0x04),,
22.728708666666666,'3' (0x03),,
22.728828750000002,'196' (0xC4),,
22.728948750000001,'0' (0x00),,
22.738692166666667,'15' (0x0F),,
22.738812166666666,'4' (0x04),,
22.738932250000001,$ (0x24),,
22.739052250000000,' ' (0x20),,
22.739172333333332,'254' (0xFE),,
22.739292333333335,'164' (0xA4),,
22.739412416666667,'12' (0x0C),,
22.739532416666666,@ (0x40),,
22.739652499999998,'0' (0x00),,
22.739772500000001,'2' (0x02),,
22.739892500000000,'16' (0x10),,
22.740012583333332,'128' (0x80),,
22.740132583333335,'0' (0x00),,
22.740252666666667,'4' (0x04),,
22.740372666666666,' ' (0x20),,
22.740492750000001,'0' (0x00),,
22.740612750000000,'1' (0x01),,
22.740732833333333,'8' (0x08),,
22.740852833333335,@ (0x40),,
22.740972916666667,'0' (0x00),,
22.741092916666666,'2' (0x02),,
22.741212999999998,'16' (0x10),,
22.741333000000001,'128' (0x80),,
22.741453083333333,'0' (0x00),,
22.741573083333332,'20' (0x14),,
22.753687249999999,'15' (0x0F),,
22.753807333333334,'4' (0x04),,
22.753927333333333,$ (0x24),,
22.754047416666666,' ' (0x20),,
22.754167416666668,'254' (0xFE),,
22.754287500000000,'140' (0x8C),,
22.754407499999999,'12' (0x0C),,
22.754527583333335,@ (0x40),,
22.754647583333334,'0' (0x00),,
22.754767666666666,'2' (0x02),,
22.754887666666665,'16' (0x10),,
22.755007750000001,'128' (0x80),,
22.755127750000000,'0' (0x00),,
22.755247833333332,'4' (0x04),,
22.755367833333334,' ' (0x20),,
22.755487916666667,'0' (0x00),,
22.755607916666666,'1' (0x01),,
22.755728000000001,'8' (0x08),,
22.755848000000000,@ (0x40),,
22.755968083333332,'0' (0x00),,
22.756088083333335,'2' (0x02),,
22.756208166666667,'16' (0x10),,
22.756328166666666,'128' (0x80),,
22.756448249999998,'0' (0x00),,
22.756568250000001,$ (0x24),,
22.768692416666667,'15' (0x0F),,
22.768812499999999,'4' (0x04),,
22.768932499999998,$ (0x24),,
22.769052583333334,' ' (0x20),,
22.769172583333333,'254' (0xFE),,
22.769292666666665,n (0x6E),,
22.769412666666668,'12' (0x0C),,
22.769532750000000,@ (0x40),,
22.769652749999999,'0' (0x00),,
22.769772833333334,'2' (0x02),,
22.769892833333333,'16' (0x10),,
22.770012916666666,'128' (0x80),,
22.770132916666668,'0' (0x00),,
22.770253000000000,'4' (0x04),,
22.770372999999999,' ' (0x20),,
22.770493083333335,'0' (0x00),,
22.770613083333334,'1' (0x01),,
22.770733166666666,'8' (0x08),,
22.770853166666665,@ (0x40),,
22.770973250000001,'0' (0x00),,
22.771093250000000,'2' (0x02),,
22.771213333333332,'16' (0x10),,
22.771333333333335,'128' (0x80),,
22.771453416666667,'0' (0x00),,
22.771573416666666,4 (0x34),,
22.783697583333332,'15' (0x0F),,
22.783817666666668,'4' (0x04),,
22.783937666666667,$ (0x24),,
22.784057749999999,' ' (0x20),,
22.784177750000001,'254' (0xFE),,
22.784297833333333,L (0x4C),,
22.784417833333332,'12' (0x0C),,
22.784537916666668,@ (0x40),,
22.784657916666667,'0' (0x00),,
22.784777999999999,'2' (0x02),,
22.784897999999998,'16' (0x10),,
22.785018083333334,'128' (0x80),,
22.785138083333333,'0' (0x00),,
22.785258166666665,'4' (0x04),,
22.785378166666668,' ' (0x20),,
22.785498250000000,'0' (0x00),,
22.785618249999999,'1' (0x01),,
22.785738333333335,'8' (0x08),,
22.785858333333334,@ (0x40),,
22.785978416666666,'0' (0x00),,
22.786098416666668,'2' (0x02),,
22.786218500000000,'16' (0x10),,
22.786338499999999,'128' (0x80),,
22.786458583333335,'0' (0x00),,
22.786578583333334,'4' (0x04),,
22.788739333333332,'3' (0x03),,
22.788859416666668,'192' (0xC0),,
22.788979416666667,COMMA (0x2C),,
22.798712750000000,'15' (0x0F),,
22.798832833333332,'4' (0x04),,
22.798952833333335,$ (0x24),,
22.799072916666667,' ' (0x20),,
22.799192916666666,'254' (0xFE),,
22.799313000000001,' ' (0x20),,
22.799433000000001,'12' (0x0C),,
22.799553083333333,@ (0x40),,
22.799673083333332,'0' (0x00),,
22.799793166666667,'2' (0x02),,
22.799913166666666,'16' (0x10),,
22.800033249999998,'128' (0x80),,
22.800153250000001,'0' (0x00),,
22.800273333333333,'4' (0x04),,
22.800393333333332,' ' (0x20),,
22.800513416666668,'0' (0x00),,
22.800633416666667,'1' (0x01),,
22.800753499999999,'8' (0x08),,
22.800873500000002,@ (0x40),,
22.800993583333334,'0' (0x00),,
22.801113583333333,'2' (0x02),,
22.801233666666668,'16' (0x10),,
22.801353666666667,'128' (0x80),,
22.801473750000000,'0' (0x00),,
22.801593749999999,'20' (0x14),,
22.813717916666668,'15' (0x0F),,
22.813838000000001,'4' (0x04),,
22.813958000000000,$ (0x24),,
22.814078083333332,' ' (0x20),,
22.814198083333334,'254' (0xFE),,
22.814318166666666,'236' (0xEC),,
22.814438166666665,'11' (0x0B),,
22.814558250000001,@ (0x40),,
22.814678250000000,'0' (0x00),,
22.814798333333332,'2' (0x02),,
22.814918333333335,'16' (0x10),,
22.815038416666667,'128' (0x80),,
22.815158416666666,'0' (0x00),,
22.815278500000002,'4' (0x04),,
22.815398500000001,' ' (0x20),,
22.815518583333333,'0' (0x00),,
22.815638583333332,'1' (0x01),,
22.815758666666667,'8' (0x08),,
22.815878666666666,@ (0x40),,
22.815998749999999,'0' (0x00),,
22.816118750000001,'2' (0x02),,
22.816238833333333,'16' (0x10),,
22.816358833333332,'128' (0x80),,
22.816478916666668,'0' (0x00),,
22.816598916666667,$ (0x24),,
22.828713083333334,'15' (0x0F),,
22.828833166666666,'4' (0x04),,
22.828953166666668,$ (0x24),,
22.829073250000000,' ' (0x20),,
22.829193249999999,'254' (0xFE),,
22.829313333333332,'182' (0xB6),,
22.829433333333334,'11' (0x0B),,
22.829553416666666,@ (0x40),,
22.829673416666665,'0' (0x00),,
22.829793500000001,'2' (0x02),,
22.829913500000000,'16' (0x10),,
22.830033583333332,'128' (0x80),,
22.830153583333335,'0' (0x00),,
22.830273666666667,'4' (0x04),,
22.830393666666666,' ' (0x20),,
22.830513750000001,'0' (0x00),,
22.830633750000001,'1' (0x01),,
22.830753833333333,'8' (0x08),,
22.830873833333332,@ (0x40),,
22.830993833333334,'0' (0x00),,
22.831113916666666,'2' (0x02),,
22.831233916666665,'16' (0x10),,
22.831354000000001,'128' (0x80),,
22.831474000000000,'0' (0x00),,
22.831594083333332,4 (0x34),,
22.843728250000002,'15' (0x0F),,
22.843848333333334,'4' (0x04),,
22.843968333333333,$ (0x24),,
22.844088416666665,' ' (0x20),,
22.844208416666667,'254' (0xFE),,
22.844328500000000,'138' (0x8A),,
22.844448499999999,'11' (0x0B),,
22.844568583333334,@ (0x40),,
22.844688583333333,'0' (0x00),,
22.844808666666665,'2' (0x02),,
22.844928666666668,'16' (0x10),,
22.845048750000000,'128' (0x80),,
22.845168749999999,'0' (0x00),,
22.845288833333335,'4' (0x04),,
22.845408833333334,' ' (0x20),,
22.845528833333333,'0' (0x00),,
22.845648916666665,'1' (0x01),,
22.845768916666668,'8' (0x08),,
22.845889000000000,@ (0x40),,
22.846008999999999,'0' (0x00),,
22.846129083333334,'2' (0x02),,
22.846249083333333,'16' (0x10),,
22.846369166666666,'128' (0x80),,
22.846489166666668,'0' (0x00),,
22.846609250000000,'4' (0x04),,
22.848759999999999,'3' (0x03),,
22.848880000000001,'196' (0xC4),,
22.849000083333333,'0' (0x00),,
22.858733416666666,'15' (0x0F),,
22.858853416666665,'4' (0x04),,
22.858973500000001,$ (0x24),,
22.859093500000000,' ' (0x20),,
22.859213583333332,'254' (0xFE),,
22.859333583333335,n (0x6E),,
22.859453666666667,'11' (0x0B),,
22.859573666666666,@ (0x40),,
22.859693750000002,'0' (0x00),,
22.859813750000001,'2' (0x02),,
22.859933833333333,'16' (0x10),,
22.860053833333332,'128' (0x80),,
22.860173916666668,'0' (0x00),,
22.860293916666667,'4' (0x04),,
22.860413999999999,' ' (0x20),,
22.860534000000001,'0' (0x00),,
22.860654083333333,'1' (0x01),,
22.860774083333332,'8' (0x08),,
22.860894166666668,@ (0x40),,
22.861014166666667,'0' (0x00),,
22.861134249999999,'2' (0x02),,
22.861254250000002,'16' (0x10),,
22.861374333333334,'128' (0x80),,
22.861494333333333,'0' (0x00),,
22.861614416666665,'20' (0x14),,
22.873728583333332,'15' (0x0F),,
22.873848583333334,'4' (0x04),,
22.873968666666666,$ (0x24),,
22.874088666666665,' ' (0x20),,
22.874208750000001,'254' (0xFE),,
22.874328750000000,d (0x64),,
22.874448833333332,'11' (0x0B),,
22.874568833333335,@ (0x40),,
22.874688916666667,'0' (0x00),,
22.874808916666666,'2' (0x02),,
22.874929000000002,'16' (0x10),,
22.875049000000001,'128' (0x80),,
22.875169083333333,'0' (0x00),,
22.875289083333332,'4' (0x04),,
22.875409166666667,' ' (0x20),,
22.875529166666666,'0' (0x00),,
22.875649249999999,'1' (0x01),,
22.875769250000001,'8' (0x08),,
22.875889333333333,@ (0x40),,
22.876009333333332,'0' (0x00),,
22.876129416666668,'2' (0x02),,
22.876249416666667,'16' (0x10),,
22.876369499999999,'128' (0x80),,
22.876489500000002,'0' (0x00),,
22.876609583333334,$ (0x24),,
22.888733750000000,'15' (0x0F),,
22.888853749999999,'4' (0x04),,
22.888973833333335,$ (0x24),,
22.889093833333334,' ' (0x20),,
22.889213916666666,'254' (0xFE),,
22.889333916666665,X (0x58),,
22.889454000000001,'11' (0x0B),,
22.889574000000000,@ (0x40),,
22.889694083333332,'0' (0x00),,
22.889814083333334,'2' (0x02),,
22.889934166666666,'16' (0x10),,
22.890054166666665,'128' (0x80),,
22.890174250000001,'0' (0x00),,
22.890294250000000,'4' (0x04),,
22.890414333333332,' ' (0x20),,
22.890534333333335,'0' (0x00),,
22.890654416666667,'1' (0x01),,
22.890774416666666,'8' (0x08),,
22.890894500000002,@ (0x40),,
22.891014500000001,'0' (0x00),,
22.891134583333333,'2' (0x02),,
22.891254583333332,'16' (0x10),,
22.891374666666668,'128' (0x80),,
22.891494666666667,'0' (0x00),,
22.891614749999999,4 (0x34),,
22.903748916666668,'15' (0x0F),,
22.903868916666667,'4' (0x04),,
22.903988999999999,$ (0x24),,
22.904108999999998,' ' (0x20),,
22.904229083333334,'254' (0xFE),,
22.904349083333333,> (0x3E),,
22.904469166666665,'11' (0x0B),,
22.904589166666668,@ (0x40),,
22.904709250000000,'0' (0x00),,
22.904829249999999,'2' (0x02),,
22.904949333333334,'16' (0x10),,
22.905069333333334,'128' (0x80),,
22.905189416666666,'0' (0x00),,
22.905309416666668,'4' (0x04),,
22.905429500000000,' ' (0x20),,
22.905549499999999,'0' (0x00),,
22.905669583333335,'1' (0x01),,
22.905789583333334,'8' (0x08),,
22.905909666666666,@ (0x40),,
22.906029666666665,'0' (0x00),,
22.906149750000001,'2' (0x02),,
22.906269750000000,'16' (0x10),,
22.906389833333332,'128' (0x80),,
22.906509833333335,'0' (0x00),,
22.906629916666667,'4' (0x04),,
22.908780666666665,'3' (0x03),,
22.908900666666668,'192' (0xC0),,
22.909020750000000,COMMA (0x2C),,
22.918754083333333,'15' (0x0F),,
22.918874083333332,'4' (0x04),,
22.918994166666668,$ (0x24),,
22.919114166666667,' ' (0x20),,
22.919234249999999,'254' (0xFE),,
22.919354250000001,'28' (0x1C),,
22.919474333333334,'11' (0x0B),,
22.919594333333333,@ (0x40),,
22.919714416666668,'0' (0x00),,
22.919834416666667,'2' (0x02),,
22.919954499999999,'16' (0x10),,
22.920074499999998,'128' (0x80),,
22.920194583333334,'0' (0x00),,
22.920314583333333,'4' (0x04),,
22.920434666666665,' ' (0x20),,
22.920554666666668,'0' (0x00),,
22.920674750000000,'1' (0x01),,
22.920794749999999,'8' (0x08),,
22.920914833333335,@ (0x40),,
22.921034833333334,'0' (0x00),,
22.921154916666666,'2' (0x02),,
22.921274916666668,'16' (0x10),,
22.921395000000000,'128' (0x80),,
22.921514999999999,'0' (0x00),,
22.921635083333335,'20' (0x14),,
22.933759250000001,'15' (0x0F),,
22.933879250000000,'4' (0x04),,
22.933999333333333,$ (0x24),,
22.934119333333335,' ' (0x20),,
22.934239416666667,'254' (0xFE),,
22.934359416666666,'246' (0xF6),,
22.934479499999998,\n (0x0A),,
22.934599500000001,@ (0x40),,
22.934719583333333,'0' (0x00),,
22.934839583333332,'2' (0x02),,
22.934959666666668,'16' (0x10),,
22.935079666666667,'128' (0x80),,
22.935199749999999,'0' (0x00),,
22.935319750000001,'4' (0x04),,
22.935439833333334,' ' (0x20),,
22.935559833333333,'0' (0x00),,
22.935679916666668,'1' (0x01),,
22.935799916666667,'8' (0x08),,
22.935919999999999,@ (0x40),,
22.936039999999998,'0' (0x00),,
22.936160083333334,'2' (0x02),,
22.936280083333333,'16' (0x10),,
22.936400166666665,'128' (0x80),,
22.936520166666668,'0' (0x00),,
22.936640250000000,$ (0x24),,
22.948754416666667,'15' (0x0F),,
22.948874416666666,'4' (0x04),,
22.948994500000001,$ (0x24),,
22.949114500000000,' ' (0x20),,
22.949234583333332,'254' (0xFE),,
22.949354583333335,'212' (0xD4),,
22.949474666666667,\n (0x0A),,
22.949594666666666,@ (0x40),,
22.949714749999998,'0' (0x00),,
22.949834750000001,'2' (0x02),,
22.949954750000000,'16' (0x10),,
22.950074833333332,'128' (0x80),,
22.950194833333335,'0' (0x00),,
22.950314916666667,'4' (0x04),,
22.950434916666666,' ' (0x20),,
22.950555000000001,'0' (0x00),,
22.950675000000000,'1' (0x01),,
22.950795083333333,'8' (0x08),,
22.950915083333335,@ (0x40),,
22.951035166666667,'0' (0x00),,
22.951155166666666,'2' (0x02),,
22.951275249999998,'16' (0x10),,
22.951395250000001,'128' (0x80),,
22.951515333333333,'0' (0x00),,
22.951635333333332,4 (0x34),,
22.963769583333335,'15' (0x0F),,
22.963889583333334,'4' (0x04),,
22.964009583333333,$ (0x24),,
22.964129666666668,' ' (0x20),,
22.964249666666667,'254' (0xFE),,
22.964369749999999,'176' (0xB0),,
22.964489749999998,\n (0x0A),,
22.964609833333334,@ (0x40),,
22.964729833333333,'0' (0x00),,
22.964849916666665,'2' (0x02),,
22.964969916666668,'16' (0x10),,
22.965090000000000,'128' (0x80),,
22.965209999999999,'0' (0x00),,
22.965330083333335,'4' (0x04),,
22.965450083333334,' ' (0x20),,
22.965570166666666,'0' (0x00),,
22.965690166666668,'1' (0x01),,
22.965810250000001,'8' (0x08),,
22.965930250000000,@ (0x40),,
22.966050333333332,'0' (0x00),,
22.966170333333334,'2' (0x02),,
22.966290416666666,'16' (0x10),,
22.966410416666665,'128' (0x80),,
22.966530500000001,'0' (0x00),,
22.966650500000000,'4' (0x04),,
22.968801249999999,'3' (0x03),,
22.968921333333334,'196' (0xC4),,
22.969041333333333,'0' (0x00),,
22.978774666666666,'15' (0x0F),,
22.978894749999998,'4' (0x04),,
22.979014750000001,$ (0x24),,
22.979134833333333,' ' (0x20),,
22.979254833333332,'254' (0xFE),,
22.979374916666668,'134' (0x86),,
22.979494916666667,\n (0x0A),,
22.979614999999999,@ (0x40),,
22.979735000000002,'0' (0x00),,
22.979855083333334,'2' (0x02),,
22.979975083333333,'16' (0x10),,
22.980095166666668,'128' (0x80),,
22.980215166666667,'0' (0x00),,
22.980335250000000,'4' (0x04),,
22.980455249999999,' ' (0x20),,
22.980575333333334,'0' (0x00),,
22.980695333333333,'1' (0x01),,
22.980815416666665,'8' (0x08),,
22.980935416666668,@ (0x40),,
22.981055500000000,'0' (0x00),,
22.981175499999999,'2' (0x02),,
22.981295583333335,'16' (0x10),,
22.981415583333334,'128' (0x80),,
22.981535666666666,'0' (0x00),,
22.981655666666665,'20' (0x14),,
22.993779833333335,'15' (0x0F),,
22.993899916666667,'4' (0x04),,
22.994019916666666,$ (0x24),,
22.994140000000002,' ' (0x20),,
22.994260000000001,'254' (0xFE),,
22.994380083333333,^ (0x5E),,
22.994500083333332,\n (0x0A),,
22.994620166666667,@ (0x40),,
22.994740166666666,'0' (0x00),,
22.994860249999999,'2' (0x02),,
22.994980250000001,'16' (0x10),,
22.995100333333333,'128' (0x80),,
22.995220333333332,'0' (0x00),,
22.995340416666668,'4' (0x04),,
22.995460416666667,' ' (0x20),,
22.995580499999999,'0' (0x00),,
22.995700500000002,'1' (0x01),,
22.995820583333334,'8' (0x08),,
22.995940583333333,@ (0x40),,
22.996060666666665,'0' (0x00),,
22.996180666666667,'2' (0x02),,
22.996300750000000,'16' (0x10),,
22.996420749999999,'128' (0x80),,
22.996540833333334,'0' (0x00),,
22.996660833333333,$ (0x24),,
23.008785000000000,'15' (0x0F),,
23.008905083333332,'4' (0x04),,
23.009025083333334,$ (0x24),,
23.009145166666666,' ' (0x20),,
23.009265166666665,'254' (0xFE),,
23.009385250000001,@ (0x40),,
23.009505250000000,\n (0x0A),,
23.009625333333332,@ (0x40),,
23.009745333333335,'0' (0x00),,
23.009865416666667,'2' (0x02),,
23.009985416666666,'16' (0x10),,
23.010105500000002,'128' (0x80),,
23.010225500000001,'0' (0x00),,
23.010345583333333,'4' (0x04),,
23.010465583333332,' ' (0x20),,
23.010585666666667,'0' (0x00),,
23.010705666666667,'1' (0x01),,
23.010825749999999,'8' (0x08),,
23.010945750000001,@ (0x40),,
23.011065833333333,'0' (0x00),,
23.011185833333332,'2' (0x02),,
23.011305916666668,'16' (0x10),,
23.011425916666667,'128' (0x80),,
23.011545999999999,'0' (0x00),,
23.011666000000002,4 (0x34),,
23.023780166666668,'15' (0x0F),,
23.023900250000001,'4' (0x04),,
23.024020250000000,$ (0x24),,
23.024140333333332,' ' (0x20),,
23.024260333333334,'254' (0xFE),,
23.024380416666666,* (0x2A),,
23.024500416666665,\n (0x0A),,
23.024620500000001,@ (0x40),,
23.024740500000000,'0' (0x00),,
23.024860583333332,'2' (0x02),,
23.024980583333335,'16' (0x10),,
23.025100666666667,'128' (0x80),,
23.025220666666666,'0' (0x00),,
23.025340750000002,'4' (0x04),,
23.025460750000001,' ' (0x20),,
23.025580833333333,'0' (0x00),,
23.025700833333332,'1' (0x01),,
23.025820916666667,'8' (0x08),,
23.025940916666666,@ (0x40),,
23.026060999999999,'0' (0x00),,
23.026181000000001,'2' (0x02),,
23.026301083333333,'16' (0x10),,
23.026421083333332,'128' (0x80),,
23.026541166666668,'0' (0x00),,
23.026661166666667,'4' (0x04),,
23.028811916666665,'3' (0x03),,
23.028931916666668,'192' (0xC0),,
23.029052000000000,COMMA (0x2C),,
23.038795333333333,'15' (0x0F),,
23.038915416666665,'4' (0x04),,
23.039035416666668,$ (0x24),,
23.039155500000000,' ' (0x20),,
23.039275499999999,'254' (0xFE),,
23.039395583333334,'28' (0x1C),,
23.039515583333333,\n (0x0A),,
23.039635666666666,@ (0x40),,
23.039755666666668,'0' (0x00),,
23.039875750000000,'2' (0x02),,
23.039995749999999,'16' (0x10),,
23.040115833333335,'128' (0x80),,
23.040235833333334,'0' (0x00),,
23.040355916666666,'4' (0x04),,
23.040475916666665,' ' (0x20),,
23.040596000000001,'0' (0x00),,
23.040716000000000,'1' (0x01),,
23.040836083333332,'8' (0x08),,
23.040956083333334,@ (0x40),,
23.041076166666667,'0' (0x00),,
23.041196166666666,'2' (0x02),,
23.041316250000001,'16' (0x10),,
23.041436250000000,'128' (0x80),,
23.041556333333332,'0' (0x00),,
23.041676333333335,'20' (0x14),,
23.053810500000001,'15' (0x0F),,
23.053930583333333,'4' (0x04),,
23.054050583333332,$ (0x24),,
23.054170666666668,' ' (0x20),,
23.054290666666667,'254' (0xFE),,
23.054410749999999,'22' (0x16),,
23.054530750000001,\n (0x0A),,
23.054650833333334,@ (0x40),,
23.054770833333333,'0' (0x00),,
23.054890916666668,'2' (0x02),,
23.055010916666667,'16' (0x10),,
23.055130999999999,'128' (0x80),,
23.055250999999998,'0' (0x00),,
23.055371083333334,'4' (0x04),,
23.055491083333333,' ' (0x20),,
23.055611166666665,'0' (0x00),,
23.055731166666668,'1' (0x01),,
23.055851250000000,'8' (0x08),,
23.055971249999999,@ (0x40),,
23.056091333333335,'0' (0x00),,
23.056211333333334,'2' (0x02),,
23.056331416666666,'16' (0x10),,
23.056451416666668,'128' (0x80),,
23.056571500000000,'0' (0x00),,
23.056691499999999,$ (0x24),,
23.068805666666666,'15' (0x0F),,
23.068925749999998,'4' (0x04),,
23.069045750000001,$ (0x24),,
23.069165833333333,' ' (0x20),,
23.069285833333332,'254' (0xFE),,
23.069405916666668,'252' (0xFC),,
23.069525916666667,\t (0x09),,
23.069645999999999,@ (0x40),,
23.069766000000001,'0' (0x00),,
23.069886000000000,'2' (0x02),,
23.070006083333332,'16' (0x10),,
23.070126083333335,'128' (0x80),,
23.070246166666667,'0' (0x00),,
23.070366166666666,'4' (0x04),,
23.070486249999998,' ' (0x20),,
23.070606250000001,'0' (0x00),,
23.070726333333333,'1' (0x01),,
23.070846333333332,'8' (0x08),,
23.070966416666668,@ (0x40),,
23.071086416666667,'0' (0x00),,
23.071206499999999,'2' (0x02),,
23.071326500000001,'16' (0x10),,
23.071446583333334,'128' (0x80),,
23.071566583333333,'4' (0x04),,
23.071686666666668,4 (0x34),,
23.083800833333335,'15' (0x0F),,
23.083920833333334,'4' (0x04),,
23.084040916666666,$ (0x24),,
23.084160916666665,' ' (0x20),,
23.084281000000001,'254' (0xFE),,
23.084401000000000,'212' (0xD4),,
23.084521083333332,\t (0x09),,
23.084641083333334,@ (0x40),,
23.084761166666667,'0' (0x00),,
23.084881166666666,'2' (0x02),,
23.085001250000001,'16' (0x10),,
23.085121250000000,'128' (0x80),,
23.085241333333332,'0' (0x00),,
23.085361333333335,'4' (0x04),,
23.085481416666667,' ' (0x20),,
23.085601416666666,'0' (0x00),,
23.085721499999998,'1' (0x01),,
23.085841500000001,'8' (0x08),,
23.085961583333333,@ (0x40),,
23.086081583333332,'0' (0x00),,
23.086201666666668,'2' (0x02),,
23.086321666666667,'16' (0x10),,
23.086441749999999,'128' (0x80),,
23.086561750000001,'0' (0x00),,
23.086681833333333,'4' (0x04),,
23.088832583333332,'3' (0x03),,
23.088952583333334,'196' (0xC4),,
23.089072666666667,'0' (0x00),,
23.098815999999999,'15' (0x0F),,
23.098935999999998,'4' (0x04),,
23.099056083333334,$ (0x24),,
23.099176083333333,' ' (0x20),,
23.099296166666665,'254' (0xFE),,
23.099416166666668,'180' (0xB4),,
23.099536250000000,\t (0x09),,
23.099656249999999,@ (0x40),,
23.099776333333335,'0' (0x00),,
23.099896333333334,'2' (0x02),,
23.100016416666666,'16' (0x10),,
23.100136416666668,'128' (0x80),,
23.100256500000000,'0' (0x00),,
23.100376499999999,'4' (0x04),,
23.100496583333332,' ' (0x20),,
23.100616583333334,'0' (0x00),,
23.100736666666666,'1' (0x01),,
23.100856666666665,'8' (0x08),,
23.100976750000001,@ (0x40),,
23.101096750000000,'0' (0x00),,
23.101216833333332,'2' (0x02),,
23.101336833333335,'16' (0x10),,
23.101456916666667,'128' (0x80),,
23.101576916666666,'0' (0x00),,
23.101697000000001,'20' (0x14),,
23.113821166666668,'15' (0x0F),,
23.113941166666667,'4' (0x04),,
23.114061249999999,$ (0x24),,
23.114181250000001,' ' (0x20),,
23.114301333333334,'254' (0xFE),,
23.114421333333333,'148' (0x94),,
23.114541416666668,\t (0x09),,
23.114661416666667,@ (0x40),,
23.114781499999999,'0' (0x00),,
23.114901499999998,'2' (0x02),,
23.115021583333334,'16' (0x10),,
23.115141583333333,'128' (0x80),,
23.115261666666665,'0' (0x00),,
23.115381666666668,'4' (0x04),,
23.115501750000000,' ' (0x20),,
23.115621749999999,'0' (0x00),,
23.115741833333335,'1' (0x01),,
23.115861833333334,'8' (0x08),,
23.115981916666666,@ (0x40),,
23.116101916666668,'0' (0x00),,
23.116222000000000,'2' (0x02),,
23.116342000000000,'16' (0x10),,
23.116462083333332,'128' (0x80),,
23.116582083333334,'0' (0x00),,
23.116702166666666,$ (0x24),,
23.128826333333333,'15' (0x0F),,
23.128946333333332,'4' (0x04),,
23.129066416666667,$ (0x24),,
23.129186416666666,' ' (0x20),,
